Product_Link,Review,Rating
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Was one of the first ones to purchase Pixel 7a Snow White.
Its a perfect pocket friendly, premium android smartphone that one can ask for. I got it for 39999 which might not be the final price (as price generally drops for pixel mid range phones in a couple of months). Let me list down pros and cons below:

PROS:
1. The device feels good in ur hand. Its compact, color coding is good, buttons are tactile and the google logo gives it an edge. There is a 'Made in Taiwan' logo also which can be ignored as the font is very small.
2. The software experience of stock Android is simplly superb. It makes u feel easy as there r no unnecessary notifications, ads or apps.
3. The camera is a beast at this price point. The portrait shots are fabulous, low light photos are pretty dynamic yet natural. Image processing takes a tad bit long but produces some amazing shots.
4. Supports all 5g bands. Have tested on Airtel 5G+, and it performed extremely well with download speeds of upto 200 Mbps.
5. The pricing is just about correct for this device if you can get it for 39999. It will be one of the first phones to get Android 14 in which google is planning to do some good things (AI)
6. Face unlock works very good.
7. Multimedia experience is also very good with a vibrant HDR screen and power packed stereo speakers.

CONS:
1. Bezels on the screen make the screen look a bit outdated.
2. It does not come with allways on 90Hz refresh rate for the display. It auto switches between 60 and 90Hz depending on the requirement of the content to be displayed.
3. Battery life is good. Can easily last a day even after heavy usage. But charging at 18 watts is very slow. Can take 3 hrs for a full charge.

Rest assured, the phone looks good. If you have the budget, just go for it. It comes from Google, one of the biggest brands in the world. You won't be disappointed.",4
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Hi, first of all thanks to flipkart for the speedy delivery and delivering it before time. First of all let me start with the looks of the phone, it's a 6.1 inch full HD plus oled display. The colours are just too good.
Lets talk about the camera, I think this beats any other smartphone at this price range. Cameras are just flagship level and the colours are so accurate.
The speakers quality is top notch too.
Now the cons:
Dear google this phone feels like a heater releasing heat this summer. I mean fix the heating issue fast. Also the battery drains very fast.
Overall its a one handed phone and performance wise its top notch, however the heating issue need to be fixed ASAP",3
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"The smartest phone in the world.
Google always stays top in terms of cameras and software optimisation.
Pixel 7a is the pinnacle of mobile photography.
The battery is quite good and it charges fast enough, first time when you will charge it will have a slow charge then after that it is pretty fast if u use the Google charger.
No bloatware no ads nothing clean look.
#googlepixel #cleanui",5
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Pros:
1)Good clean Android UI experience
2)good camera
3)Google updates

Cons:
1)phone heats up temperature 40DegC
2)battery drains fast need to charge frequently
3)Connectivity is very bad results in call drop no Internet

Final verdict waste for money",3
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,This phone is very handy and compact. Easy to carry in my pocket. The build quality is very good. Best for photography. Software experience is excellent. The only thing I dislike is that battery backup is not up to the mark. overall fine. If anyone thinks about a compact phone they can go for it.,5
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Perfect design, superb camera however it has tremendous heating issue.. gets heated quickly... Google needs to work on this. Using for 2 days now...",4
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"If you are a Pixel lover then you dont need any reason to buy this one just go for it, However The Pixel 7a is the best mid-range Android phone available. It squeezes even more of the premium smartphone experience into a smaller, cheaper model.

Pros: brilliant camera, excellent smaller screen, top performance, decent battery life, wireless charging, face and fingerprint unlock, water resistance, recycled aluminium and plastic, five years of security updates, Android 13, smart software features, competitively priced.

Cons: no optical zoom or macro photo mode, face unlock option not as secure as some rivals, battery life short of best-in-class, fairly slow charging.",5
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"4/5 overall rating.
Great phone for camera lovers.
Google does a great job at post processing photos.
Plenty of options for editing photos and in camera while capturing.Performs good even in low light.
Potrait mode is epic.
Selfie camera is average.
Screen is great,feels very soft.
Good blaoteare free software experience.
Performance is great. No heating issues
Please note this phone is not for the gamers as the battery drains fast compared to other phones in the market.
One hand operation is smooth.
Battery life is average. One day can be survived with moderate usage.
Bezels are visibly big.
Phone feels great in hand, aspect ratio is perfect.",5
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Worth it (Post discounted price)
Camera and user interface is USP. No issues as reported on network or battery. Call quality is very good and battery last a full day (3-4 hours screen time - watching videos/playing games will drain... obviously).
Can't say con but yes, battery charging take a bit long...but, it's fine.",5
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,Best of flagship from Google,5
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Using Google phones since 2014. Upgraded from pixel 5 to pixel 7A.
Best camera sensor so far.
Speakers loud and clear.
Touch haptics are fabulous.
Smooth and responsive touch.
Display good.
Face unlock works fast and perfect.
Very handy.
Wireless charging quite slow.
No lags while playing heavy games.
No heating issues.
No bloatwares.
Value for money",5
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Premium looking and buttery smooth response..
Charging is slow but as we know iphones are also not providing much faster charging (for its long life and good battery health).
Battery optimization is good. It drains slowly as compared with other devices. The heating issue is there but it doesn't affect its battery.
It's not a GAMING PHONE so don't compare it with SD gen1/2. (However my ANTUTU Score is 795666 in 28 degree room temperature)
Overall performance is great but AI features are making it unique. In this price you cannot get these features but Google made it possible.

Out of 5
Design - 5
(Metal frame and premium quality plastic back makes it more durable)
Display - 4.5 (size - 4, response/appearance - 5)
Camera - 5 (night mode is not that good but other features are best)
Software - 5 (undoubtedly)
Performance - 4 (equivalent to almost SD 888)
Battery - 5
Charging - 3.5
Value for money - 5

It's not for Gamers but best for others. Tech people will love it. Hidden features are also there which you will get to know while using it regularly.
🥰🥰🥰",5
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Best phone at its price point.
Awesome camera and flawless software experience. No complaints of heating and battery drain after upgrading to Android 14.
Premium built quality and haptic feedback. Call quality and network reception is top-notch. Totally loving the coral colour",5
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"This does come with Pixel experience, and that experience has some flaws. Camera and haptic feedback is awesome, other than everything else is a let down.

First hardware flaws.
1. Heats up a lot. Battery drains too fast.
2. Battery alone makes it a phone that's a pain to live with.
3. Performance is also sub par.
4. You'll need a PD/PPS charger to charge it at an acceptable pace.

Software flaws.
1. Video over LTE calls are not supported. That means no Jio video calls, you'll need to use Meet or other apps to make a video call.
2. Call recording is not supported.
3. Switching mobile-data sim is a hassle. You'll need to dive deep into the settings to do that.

Other than all this, phone is ok. But really not worth the price it asks.",3
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"GOOGLE PIXEL 7 A MONEY WORTH THIS PRODUCT
1, Camera superb
2,Operating very smooth
3,Processor is good
4,Display very nice
Some issue google pls take care of battery charging issue, and this product is not fast charging, pls improve that,",5
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Pixal 7a (sea,128) is a remarkable device that combines top-notch camera quality with a compact and portable design. Its primary camera captures stunning photos with clarity, vibrant colors, and impressive detail. The phone's low-light performance is exceptional, allowing you to capture memorable moments even in challenging lighting conditions. With its versatile camera modes and settings, including manual mode and AI-enhanced features, this phone caters to a variety of photography styles. Additionally, the front-facing camera delivers excellent selfies with accurate skin tones and sharp details. Overall, pixal 7a is a perfect blend of compactness and excellent camera quality, making it an ideal choice for photography enthusiasts on the go.",5
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Overheating issue. It gets hot way faster than my 6a.

Also, if you scroll slowly, you feel like 60hz is not 60hz at all. Probably might get fixed by software updates.

Apart from these two, it's a good phone but feature wise, not a big jump from 6a.

The camera is a little bit better than the 6a.

If you are planning for a stable phone which runs cool and smooth, i would recommend 6a.",3
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,If u will leave heating issues I must say it is a new love..,5
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Buy for camera and software experience.
Needs to improve on screen quality.",3
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"I bought this phone for camera quality. Photos are great and rendering original color.

But very much disappointment with battery and charging.

I bought original Google charger with this phone. The battery wasn't charging at all. After research in Google I disabled Adaptive charging. After that it started charging. But dead slow. Took 1 hr from 31 to 50% charge.

Heating issue also there. Heats badly like we can't hold the phone in hand.

This is my 1st day observation. Will update after using for few days..

Edit: 2nd day morning charged faster to 100%

Edit 2: Heating issue reduced after 2nd day of use. The battery was draining too fast. Restricted background activities of many Apps helped to reduce the draining speed.

Pros: Awesome camera quality. Accurate color. Low light. Excellent night shot.

Cons: Battery needs to be charged twice a day.
Cannot set a separate ringtone for dual sim.
Can cast the screen only to Chromecast inbuilt TVs.",3
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,Overheating issue. I hope Google fixes this soon otherwise experience won't be satisfactory ever.,3
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Camera is 🔥, guys go for it",5
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,Fabulous camera quality,5
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"This is my 3rd Pixel phone, have bought 4a, 6a previously. Although pixel phones doesn't do well Indian Market, I am happy that it is available through flipkart. Its quite pricey yet not regretful. Really liked the design. Since my previous phone is Pixel 6a, it is quite similar to its look and feel, so I do not feel that much of having a new phone as I did previously when upgrading from 4a to 6a.
One thing I notice is (been only using it for 2 days) that it seems the speaker is not better than my 6a.
Heating issues? Well, I know there have been so much complaints about the heating issue even before I bought it. But as a casual user, I did not find it a problem till now.

Great phone, glad to be a part of #teampixel. Looking forward to be a Pixel user in the future too😁",4
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"Some one tell me about battery charging time
My pixel 7a is very slow charging it's about 4 to 5 hours take time for full charge",3
https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=en_ewBSUuH8qPeAhJMufpBaIm5Tmo7Cc9hjdrAUHt9rXRtInqksGt5UHhPGKEjKHth-tOuIgXphubz5QYUfuLWtjfUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,Awesome product with great camera,5
